PaperId,Title,Year,AuthorId,Author,Main_Author,Venue,Type,FieldOfStudy,PublicationType,Volume,ReferenceId,Reference Name,Abstract
52020530c72e189ca0d295e611063a0aaa9109c2,A LSTM Based Model for Personalized Context-Aware Citation Recommendation,2018,49576312,Libin Yang,1,IEEE Access,Journal,['Computer Science'],JournalArticle,6,a191c41607ce88e731fe8fc08faf6677c1f47903,Neural Citation Network for Context-Aware Citation Recommendation,"The rapid growth of scientific papers makes it difficult to find relevant and appropriate citations. Context-aware citation recommendation aims to overcome this problem by providing a list of scientific papers given a short passage of text. In this paper, we propose a long–short-term memory (LSTM)-based model for context-aware citation recommendation, which first learns the distributed representations of the citation contexts and the scientific papers separately based on LSTM, and then measures the relevance based on the learned distributed representation of citation contexts and the scientific papers. Finally, the scientific papers with high relevance scores are selected as the recommendation list. In particular, we try to incorporate author information, venue information, and content information in scientific paper distributed vector representation. Furthermore, we integrate author information of the given context in citation context distributed vector representation. Thus, the proposed model makes personalized context-aware citation recommendation possible, which is a new issue that few papers addressed in the past. When conducting experiments on the ACL Anthology Network and DBLP data sets, the results demonstrate the proposed LSTM-based model for context-aware citation recommendation is able to achieve considerable improvement over previous context-aware citation recommendation approaches. The personalized recommendation approach is also competitive with the non-personalized recommendation approach."
52020530c72e189ca0d295e611063a0aaa9109c2,A LSTM Based Model for Personalized Context-Aware Citation Recommendation,2018,49576312,Libin Yang,1,IEEE Access,Journal,['Computer Science'],JournalArticle,6,068c327ba6aa386e554f40b105d25add2dad2242,Scientific Article Recommendation by using Distributed Representations of Text and Graph,"The rapid growth of scientific papers makes it difficult to find relevant and appropriate citations. Context-aware citation recommendation aims to overcome this problem by providing a list of scientific papers given a short passage of text. In this paper, we propose a long–short-term memory (LSTM)-based model for context-aware citation recommendation, which first learns the distributed representations of the citation contexts and the scientific papers separately based on LSTM, and then measures the relevance based on the learned distributed representation of citation contexts and the scientific papers. Finally, the scientific papers with high relevance scores are selected as the recommendation list. In particular, we try to incorporate author information, venue information, and content information in scientific paper distributed vector representation. Furthermore, we integrate author information of the given context in citation context distributed vector representation. Thus, the proposed model makes personalized context-aware citation recommendation possible, which is a new issue that few papers addressed in the past. When conducting experiments on the ACL Anthology Network and DBLP data sets, the results demonstrate the proposed LSTM-based model for context-aware citation recommendation is able to achieve considerable improvement over previous context-aware citation recommendation approaches. The personalized recommendation approach is also competitive with the non-personalized recommendation approach."
52020530c72e189ca0d295e611063a0aaa9109c2,A LSTM Based Model for Personalized Context-Aware Citation Recommendation,2018,49576312,Libin Yang,1,IEEE Access,Journal,['Computer Science'],JournalArticle,6,306e20852c7e38a12ebb5ec754d973006d0835d4,News Citation Recommendation with Implicit and Explicit Semantics,"The rapid growth of scientific papers makes it difficult to find relevant and appropriate citations. Context-aware citation recommendation aims to overcome this problem by providing a list of scientific papers given a short passage of text. In this paper, we propose a long–short-term memory (LSTM)-based model for context-aware citation recommendation, which first learns the distributed representations of the citation contexts and the scientific papers separately based on LSTM, and then measures the relevance based on the learned distributed representation of citation contexts and the scientific papers. Finally, the scientific papers with high relevance scores are selected as the recommendation list. In particular, we try to incorporate author information, venue information, and content information in scientific paper distributed vector representation. Furthermore, we integrate author information of the given context in citation context distributed vector representation. Thus, the proposed model makes personalized context-aware citation recommendation possible, which is a new issue that few papers addressed in the past. When conducting experiments on the ACL Anthology Network and DBLP data sets, the results demonstrate the proposed LSTM-based model for context-aware citation recommendation is able to achieve considerable improvement over previous context-aware citation recommendation approaches. The personalized recommendation approach is also competitive with the non-personalized recommendation approach."
52020530c72e189ca0d295e611063a0aaa9109c2,A LSTM Based Model for Personalized Context-Aware Citation Recommendation,2018,49576312,Libin Yang,1,IEEE Access,Journal,['Computer Science'],JournalArticle,6,1fb546e5af4325eae25f86e60c68fb2e66d0795d,Rhetorical Classification of Anchor Text for Citation Recommendation,"The rapid growth of scientific papers makes it difficult to find relevant and appropriate citations. Context-aware citation recommendation aims to overcome this problem by providing a list of scientific papers given a short passage of text. In this paper, we propose a long–short-term memory (LSTM)-based model for context-aware citation recommendation, which first learns the distributed representations of the citation contexts and the scientific papers separately based on LSTM, and then measures the relevance based on the learned distributed representation of citation contexts and the scientific papers. Finally, the scientific papers with high relevance scores are selected as the recommendation list. In particular, we try to incorporate author information, venue information, and content information in scientific paper distributed vector representation. Furthermore, we integrate author information of the given context in citation context distributed vector representation. Thus, the proposed model makes personalized context-aware citation recommendation possible, which is a new issue that few papers addressed in the past. When conducting experiments on the ACL Anthology Network and DBLP data sets, the results demonstrate the proposed LSTM-based model for context-aware citation recommendation is able to achieve considerable improvement over previous context-aware citation recommendation approaches. The personalized recommendation approach is also competitive with the non-personalized recommendation approach."
52020530c72e189ca0d295e611063a0aaa9109c2,A LSTM Based Model for Personalized Context-Aware Citation Recommendation,2018,49576312,Libin Yang,1,IEEE Access,Journal,['Computer Science'],JournalArticle,6,0fb67f88fed7dc3592653a892eee2b8697806451,Context-Based Collaborative Filtering for Citation Recommendation,"The rapid growth of scientific papers makes it difficult to find relevant and appropriate citations. Context-aware citation recommendation aims to overcome this problem by providing a list of scientific papers given a short passage of text. In this paper, we propose a long–short-term memory (LSTM)-based model for context-aware citation recommendation, which first learns the distributed representations of the citation contexts and the scientific papers separately based on LSTM, and then measures the relevance based on the learned distributed representation of citation contexts and the scientific papers. Finally, the scientific papers with high relevance scores are selected as the recommendation list. In particular, we try to incorporate author information, venue information, and content information in scientific paper distributed vector representation. Furthermore, we integrate author information of the given context in citation context distributed vector representation. Thus, the proposed model makes personalized context-aware citation recommendation possible, which is a new issue that few papers addressed in the past. When conducting experiments on the ACL Anthology Network and DBLP data sets, the results demonstrate the proposed LSTM-based model for context-aware citation recommendation is able to achieve considerable improvement over previous context-aware citation recommendation approaches. The personalized recommendation approach is also competitive with the non-personalized recommendation approach."
52020530c72e189ca0d295e611063a0aaa9109c2,A LSTM Based Model for Personalized Context-Aware Citation Recommendation,2018,49576312,Libin Yang,1,IEEE Access,Journal,['Computer Science'],JournalArticle,6,84d2e6eb7772e2fa4fc0b14c28446d00370a45d2,Learning to Rank Short Text Pairs with Convolutional Deep Neural Networks,"The rapid growth of scientific papers makes it difficult to find relevant and appropriate citations. Context-aware citation recommendation aims to overcome this problem by providing a list of scientific papers given a short passage of text. In this paper, we propose a long–short-term memory (LSTM)-based model for context-aware citation recommendation, which first learns the distributed representations of the citation contexts and the scientific papers separately based on LSTM, and then measures the relevance based on the learned distributed representation of citation contexts and the scientific papers. Finally, the scientific papers with high relevance scores are selected as the recommendation list. In particular, we try to incorporate author information, venue information, and content information in scientific paper distributed vector representation. Furthermore, we integrate author information of the given context in citation context distributed vector representation. Thus, the proposed model makes personalized context-aware citation recommendation possible, which is a new issue that few papers addressed in the past. When conducting experiments on the ACL Anthology Network and DBLP data sets, the results demonstrate the proposed LSTM-based model for context-aware citation recommendation is able to achieve considerable improvement over previous context-aware citation recommendation approaches. The personalized recommendation approach is also competitive with the non-personalized recommendation approach."
52020530c72e189ca0d295e611063a0aaa9109c2,A LSTM Based Model for Personalized Context-Aware Citation Recommendation,2018,49576312,Libin Yang,1,IEEE Access,Journal,['Computer Science'],JournalArticle,6,b21c78a62fbb945a19ae9a8935933711647e7d70,A Hierarchical Neural Autoencoder for Paragraphs and Documents,"The rapid growth of scientific papers makes it difficult to find relevant and appropriate citations. Context-aware citation recommendation aims to overcome this problem by providing a list of scientific papers given a short passage of text. In this paper, we propose a long–short-term memory (LSTM)-based model for context-aware citation recommendation, which first learns the distributed representations of the citation contexts and the scientific papers separately based on LSTM, and then measures the relevance based on the learned distributed representation of citation contexts and the scientific papers. Finally, the scientific papers with high relevance scores are selected as the recommendation list. In particular, we try to incorporate author information, venue information, and content information in scientific paper distributed vector representation. Furthermore, we integrate author information of the given context in citation context distributed vector representation. Thus, the proposed model makes personalized context-aware citation recommendation possible, which is a new issue that few papers addressed in the past. When conducting experiments on the ACL Anthology Network and DBLP data sets, the results demonstrate the proposed LSTM-based model for context-aware citation recommendation is able to achieve considerable improvement over previous context-aware citation recommendation approaches. The personalized recommendation approach is also competitive with the non-personalized recommendation approach."
52020530c72e189ca0d295e611063a0aaa9109c2,A LSTM Based Model for Personalized Context-Aware Citation Recommendation,2018,49576312,Libin Yang,1,IEEE Access,Journal,['Computer Science'],JournalArticle,6,22ae02d81c21cb90b0de071550cfb99e6a623e62,Deep Sentence Embedding Using Long Short-Term Memory Networks: Analysis and Application to Information Retrieval,"The rapid growth of scientific papers makes it difficult to find relevant and appropriate citations. Context-aware citation recommendation aims to overcome this problem by providing a list of scientific papers given a short passage of text. In this paper, we propose a long–short-term memory (LSTM)-based model for context-aware citation recommendation, which first learns the distributed representations of the citation contexts and the scientific papers separately based on LSTM, and then measures the relevance based on the learned distributed representation of citation contexts and the scientific papers. Finally, the scientific papers with high relevance scores are selected as the recommendation list. In particular, we try to incorporate author information, venue information, and content information in scientific paper distributed vector representation. Furthermore, we integrate author information of the given context in citation context distributed vector representation. Thus, the proposed model makes personalized context-aware citation recommendation possible, which is a new issue that few papers addressed in the past. When conducting experiments on the ACL Anthology Network and DBLP data sets, the results demonstrate the proposed LSTM-based model for context-aware citation recommendation is able to achieve considerable improvement over previous context-aware citation recommendation approaches. The personalized recommendation approach is also competitive with the non-personalized recommendation approach."
52020530c72e189ca0d295e611063a0aaa9109c2,A LSTM Based Model for Personalized Context-Aware Citation Recommendation,2018,49576312,Libin Yang,1,IEEE Access,Journal,['Computer Science'],JournalArticle,6,e5aa3cf6d6521ca67a49cb7c7e13cbd914f83bf8,A Neural Probabilistic Model for Context Based Citation Recommendation,"The rapid growth of scientific papers makes it difficult to find relevant and appropriate citations. Context-aware citation recommendation aims to overcome this problem by providing a list of scientific papers given a short passage of text. In this paper, we propose a long–short-term memory (LSTM)-based model for context-aware citation recommendation, which first learns the distributed representations of the citation contexts and the scientific papers separately based on LSTM, and then measures the relevance based on the learned distributed representation of citation contexts and the scientific papers. Finally, the scientific papers with high relevance scores are selected as the recommendation list. In particular, we try to incorporate author information, venue information, and content information in scientific paper distributed vector representation. Furthermore, we integrate author information of the given context in citation context distributed vector representation. Thus, the proposed model makes personalized context-aware citation recommendation possible, which is a new issue that few papers addressed in the past. When conducting experiments on the ACL Anthology Network and DBLP data sets, the results demonstrate the proposed LSTM-based model for context-aware citation recommendation is able to achieve considerable improvement over previous context-aware citation recommendation approaches. The personalized recommendation approach is also competitive with the non-personalized recommendation approach."
52020530c72e189ca0d295e611063a0aaa9109c2,A LSTM Based Model for Personalized Context-Aware Citation Recommendation,2018,49576312,Libin Yang,1,IEEE Access,Journal,['Computer Science'],JournalArticle,6,e522e23a4f4c797478d90afaa5c4d96b30d50aa7,Ranking with Recursive Neural Networks and Its Application to Multi-Document Summarization,"The rapid growth of scientific papers makes it difficult to find relevant and appropriate citations. Context-aware citation recommendation aims to overcome this problem by providing a list of scientific papers given a short passage of text. In this paper, we propose a long–short-term memory (LSTM)-based model for context-aware citation recommendation, which first learns the distributed representations of the citation contexts and the scientific papers separately based on LSTM, and then measures the relevance based on the learned distributed representation of citation contexts and the scientific papers. Finally, the scientific papers with high relevance scores are selected as the recommendation list. In particular, we try to incorporate author information, venue information, and content information in scientific paper distributed vector representation. Furthermore, we integrate author information of the given context in citation context distributed vector representation. Thus, the proposed model makes personalized context-aware citation recommendation possible, which is a new issue that few papers addressed in the past. When conducting experiments on the ACL Anthology Network and DBLP data sets, the results demonstrate the proposed LSTM-based model for context-aware citation recommendation is able to achieve considerable improvement over previous context-aware citation recommendation approaches. The personalized recommendation approach is also competitive with the non-personalized recommendation approach."
52020530c72e189ca0d295e611063a0aaa9109c2,A LSTM Based Model for Personalized Context-Aware Citation Recommendation,2018,49576312,Libin Yang,1,IEEE Access,Journal,['Computer Science'],JournalArticle,6,9f08b01251cb99f4ffae8c7b3e4468d3af9c98d3,Convolutional Neural Network Architectures for Matching Natural Language Sentences,"The rapid growth of scientific papers makes it difficult to find relevant and appropriate citations. Context-aware citation recommendation aims to overcome this problem by providing a list of scientific papers given a short passage of text. In this paper, we propose a long–short-term memory (LSTM)-based model for context-aware citation recommendation, which first learns the distributed representations of the citation contexts and the scientific papers separately based on LSTM, and then measures the relevance based on the learned distributed representation of citation contexts and the scientific papers. Finally, the scientific papers with high relevance scores are selected as the recommendation list. In particular, we try to incorporate author information, venue information, and content information in scientific paper distributed vector representation. Furthermore, we integrate author information of the given context in citation context distributed vector representation. Thus, the proposed model makes personalized context-aware citation recommendation possible, which is a new issue that few papers addressed in the past. When conducting experiments on the ACL Anthology Network and DBLP data sets, the results demonstrate the proposed LSTM-based model for context-aware citation recommendation is able to achieve considerable improvement over previous context-aware citation recommendation approaches. The personalized recommendation approach is also competitive with the non-personalized recommendation approach."
52020530c72e189ca0d295e611063a0aaa9109c2,A LSTM Based Model for Personalized Context-Aware Citation Recommendation,2018,49576312,Libin Yang,1,IEEE Access,Journal,['Computer Science'],JournalArticle,6,cea967b59209c6be22829699f05b8b1ac4dc092d,Sequence to Sequence Learning with Neural Networks,"The rapid growth of scientific papers makes it difficult to find relevant and appropriate citations. Context-aware citation recommendation aims to overcome this problem by providing a list of scientific papers given a short passage of text. In this paper, we propose a long–short-term memory (LSTM)-based model for context-aware citation recommendation, which first learns the distributed representations of the citation contexts and the scientific papers separately based on LSTM, and then measures the relevance based on the learned distributed representation of citation contexts and the scientific papers. Finally, the scientific papers with high relevance scores are selected as the recommendation list. In particular, we try to incorporate author information, venue information, and content information in scientific paper distributed vector representation. Furthermore, we integrate author information of the given context in citation context distributed vector representation. Thus, the proposed model makes personalized context-aware citation recommendation possible, which is a new issue that few papers addressed in the past. When conducting experiments on the ACL Anthology Network and DBLP data sets, the results demonstrate the proposed LSTM-based model for context-aware citation recommendation is able to achieve considerable improvement over previous context-aware citation recommendation approaches. The personalized recommendation approach is also competitive with the non-personalized recommendation approach."
52020530c72e189ca0d295e611063a0aaa9109c2,A LSTM Based Model for Personalized Context-Aware Citation Recommendation,2018,49576312,Libin Yang,1,IEEE Access,Journal,['Computer Science'],JournalArticle,6,5e17e0a6ef8f79eb524bec9e4ba3be0910046447,RefSeer: A citation recommendation system,"The rapid growth of scientific papers makes it difficult to find relevant and appropriate citations. Context-aware citation recommendation aims to overcome this problem by providing a list of scientific papers given a short passage of text. In this paper, we propose a long–short-term memory (LSTM)-based model for context-aware citation recommendation, which first learns the distributed representations of the citation contexts and the scientific papers separately based on LSTM, and then measures the relevance based on the learned distributed representation of citation contexts and the scientific papers. Finally, the scientific papers with high relevance scores are selected as the recommendation list. In particular, we try to incorporate author information, venue information, and content information in scientific paper distributed vector representation. Furthermore, we integrate author information of the given context in citation context distributed vector representation. Thus, the proposed model makes personalized context-aware citation recommendation possible, which is a new issue that few papers addressed in the past. When conducting experiments on the ACL Anthology Network and DBLP data sets, the results demonstrate the proposed LSTM-based model for context-aware citation recommendation is able to achieve considerable improvement over previous context-aware citation recommendation approaches. The personalized recommendation approach is also competitive with the non-personalized recommendation approach."
52020530c72e189ca0d295e611063a0aaa9109c2,A LSTM Based Model for Personalized Context-Aware Citation Recommendation,2018,49576312,Libin Yang,1,IEEE Access,Journal,['Computer Science'],JournalArticle,6,851332942f7cfbd74e3f2799309c1383fa547fb6,Cross-language context-aware citation recommendation in scientific articles,"The rapid growth of scientific papers makes it difficult to find relevant and appropriate citations. Context-aware citation recommendation aims to overcome this problem by providing a list of scientific papers given a short passage of text. In this paper, we propose a long–short-term memory (LSTM)-based model for context-aware citation recommendation, which first learns the distributed representations of the citation contexts and the scientific papers separately based on LSTM, and then measures the relevance based on the learned distributed representation of citation contexts and the scientific papers. Finally, the scientific papers with high relevance scores are selected as the recommendation list. In particular, we try to incorporate author information, venue information, and content information in scientific paper distributed vector representation. Furthermore, we integrate author information of the given context in citation context distributed vector representation. Thus, the proposed model makes personalized context-aware citation recommendation possible, which is a new issue that few papers addressed in the past. When conducting experiments on the ACL Anthology Network and DBLP data sets, the results demonstrate the proposed LSTM-based model for context-aware citation recommendation is able to achieve considerable improvement over previous context-aware citation recommendation approaches. The personalized recommendation approach is also competitive with the non-personalized recommendation approach."
52020530c72e189ca0d295e611063a0aaa9109c2,A LSTM Based Model for Personalized Context-Aware Citation Recommendation,2018,49576312,Libin Yang,1,IEEE Access,Journal,['Computer Science'],JournalArticle,6,f3de86aeb442216a8391befcacb49e58b478f512,Distributed Representations of Sentences and Documents,"The rapid growth of scientific papers makes it difficult to find relevant and appropriate citations. Context-aware citation recommendation aims to overcome this problem by providing a list of scientific papers given a short passage of text. In this paper, we propose a long–short-term memory (LSTM)-based model for context-aware citation recommendation, which first learns the distributed representations of the citation contexts and the scientific papers separately based on LSTM, and then measures the relevance based on the learned distributed representation of citation contexts and the scientific papers. Finally, the scientific papers with high relevance scores are selected as the recommendation list. In particular, we try to incorporate author information, venue information, and content information in scientific paper distributed vector representation. Furthermore, we integrate author information of the given context in citation context distributed vector representation. Thus, the proposed model makes personalized context-aware citation recommendation possible, which is a new issue that few papers addressed in the past. When conducting experiments on the ACL Anthology Network and DBLP data sets, the results demonstrate the proposed LSTM-based model for context-aware citation recommendation is able to achieve considerable improvement over previous context-aware citation recommendation approaches. The personalized recommendation approach is also competitive with the non-personalized recommendation approach."
52020530c72e189ca0d295e611063a0aaa9109c2,A LSTM Based Model for Personalized Context-Aware Citation Recommendation,2018,49576312,Libin Yang,1,IEEE Access,Journal,['Computer Science'],JournalArticle,6,27725a2d2a8cee9bf9fffc6c2167017103aba0fa,A Convolutional Neural Network for Modelling Sentences,"The rapid growth of scientific papers makes it difficult to find relevant and appropriate citations. Context-aware citation recommendation aims to overcome this problem by providing a list of scientific papers given a short passage of text. In this paper, we propose a long–short-term memory (LSTM)-based model for context-aware citation recommendation, which first learns the distributed representations of the citation contexts and the scientific papers separately based on LSTM, and then measures the relevance based on the learned distributed representation of citation contexts and the scientific papers. Finally, the scientific papers with high relevance scores are selected as the recommendation list. In particular, we try to incorporate author information, venue information, and content information in scientific paper distributed vector representation. Furthermore, we integrate author information of the given context in citation context distributed vector representation. Thus, the proposed model makes personalized context-aware citation recommendation possible, which is a new issue that few papers addressed in the past. When conducting experiments on the ACL Anthology Network and DBLP data sets, the results demonstrate the proposed LSTM-based model for context-aware citation recommendation is able to achieve considerable improvement over previous context-aware citation recommendation approaches. The personalized recommendation approach is also competitive with the non-personalized recommendation approach."
52020530c72e189ca0d295e611063a0aaa9109c2,A LSTM Based Model for Personalized Context-Aware Citation Recommendation,2018,49576312,Libin Yang,1,IEEE Access,Journal,['Computer Science'],JournalArticle,6,c98b74a5409d7764bada3549b9b0a60223965bc1,A unified graph model for personalized query-oriented reference paper recommendation,"The rapid growth of scientific papers makes it difficult to find relevant and appropriate citations. Context-aware citation recommendation aims to overcome this problem by providing a list of scientific papers given a short passage of text. In this paper, we propose a long–short-term memory (LSTM)-based model for context-aware citation recommendation, which first learns the distributed representations of the citation contexts and the scientific papers separately based on LSTM, and then measures the relevance based on the learned distributed representation of citation contexts and the scientific papers. Finally, the scientific papers with high relevance scores are selected as the recommendation list. In particular, we try to incorporate author information, venue information, and content information in scientific paper distributed vector representation. Furthermore, we integrate author information of the given context in citation context distributed vector representation. Thus, the proposed model makes personalized context-aware citation recommendation possible, which is a new issue that few papers addressed in the past. When conducting experiments on the ACL Anthology Network and DBLP data sets, the results demonstrate the proposed LSTM-based model for context-aware citation recommendation is able to achieve considerable improvement over previous context-aware citation recommendation approaches. The personalized recommendation approach is also competitive with the non-personalized recommendation approach."
52020530c72e189ca0d295e611063a0aaa9109c2,A LSTM Based Model for Personalized Context-Aware Citation Recommendation,2018,49576312,Libin Yang,1,IEEE Access,Journal,['Computer Science'],JournalArticle,6,87f40e6f3022adbc1f1905e3e506abad05a9964f,Distributed Representations of Words and Phrases and their Compositionality,"The rapid growth of scientific papers makes it difficult to find relevant and appropriate citations. Context-aware citation recommendation aims to overcome this problem by providing a list of scientific papers given a short passage of text. In this paper, we propose a long–short-term memory (LSTM)-based model for context-aware citation recommendation, which first learns the distributed representations of the citation contexts and the scientific papers separately based on LSTM, and then measures the relevance based on the learned distributed representation of citation contexts and the scientific papers. Finally, the scientific papers with high relevance scores are selected as the recommendation list. In particular, we try to incorporate author information, venue information, and content information in scientific paper distributed vector representation. Furthermore, we integrate author information of the given context in citation context distributed vector representation. Thus, the proposed model makes personalized context-aware citation recommendation possible, which is a new issue that few papers addressed in the past. When conducting experiments on the ACL Anthology Network and DBLP data sets, the results demonstrate the proposed LSTM-based model for context-aware citation recommendation is able to achieve considerable improvement over previous context-aware citation recommendation approaches. The personalized recommendation approach is also competitive with the non-personalized recommendation approach."
52020530c72e189ca0d295e611063a0aaa9109c2,A LSTM Based Model for Personalized Context-Aware Citation Recommendation,2018,49576312,Libin Yang,1,IEEE Access,Journal,['Computer Science'],JournalArticle,6,f6b51c8753a871dc94ff32152c00c01e94f90f09,Efficient Estimation of Word Representations in Vector Space,"The rapid growth of scientific papers makes it difficult to find relevant and appropriate citations. Context-aware citation recommendation aims to overcome this problem by providing a list of scientific papers given a short passage of text. In this paper, we propose a long–short-term memory (LSTM)-based model for context-aware citation recommendation, which first learns the distributed representations of the citation contexts and the scientific papers separately based on LSTM, and then measures the relevance based on the learned distributed representation of citation contexts and the scientific papers. Finally, the scientific papers with high relevance scores are selected as the recommendation list. In particular, we try to incorporate author information, venue information, and content information in scientific paper distributed vector representation. Furthermore, we integrate author information of the given context in citation context distributed vector representation. Thus, the proposed model makes personalized context-aware citation recommendation possible, which is a new issue that few papers addressed in the past. When conducting experiments on the ACL Anthology Network and DBLP data sets, the results demonstrate the proposed LSTM-based model for context-aware citation recommendation is able to achieve considerable improvement over previous context-aware citation recommendation approaches. The personalized recommendation approach is also competitive with the non-personalized recommendation approach."
52020530c72e189ca0d295e611063a0aaa9109c2,A LSTM Based Model for Personalized Context-Aware Citation Recommendation,2018,49576312,Libin Yang,1,IEEE Access,Journal,['Computer Science'],JournalArticle,6,2c0270f89f9559239112e79d9fa1aee2d58adaf7,Recommending citations: translating papers into references,"The rapid growth of scientific papers makes it difficult to find relevant and appropriate citations. Context-aware citation recommendation aims to overcome this problem by providing a list of scientific papers given a short passage of text. In this paper, we propose a long–short-term memory (LSTM)-based model for context-aware citation recommendation, which first learns the distributed representations of the citation contexts and the scientific papers separately based on LSTM, and then measures the relevance based on the learned distributed representation of citation contexts and the scientific papers. Finally, the scientific papers with high relevance scores are selected as the recommendation list. In particular, we try to incorporate author information, venue information, and content information in scientific paper distributed vector representation. Furthermore, we integrate author information of the given context in citation context distributed vector representation. Thus, the proposed model makes personalized context-aware citation recommendation possible, which is a new issue that few papers addressed in the past. When conducting experiments on the ACL Anthology Network and DBLP data sets, the results demonstrate the proposed LSTM-based model for context-aware citation recommendation is able to achieve considerable improvement over previous context-aware citation recommendation approaches. The personalized recommendation approach is also competitive with the non-personalized recommendation approach."
52020530c72e189ca0d295e611063a0aaa9109c2,A LSTM Based Model for Personalized Context-Aware Citation Recommendation,2018,49576312,Libin Yang,1,IEEE Access,Journal,['Computer Science'],JournalArticle,6,2b669398c4cf2ebe04375c8b1beae20f4ac802fa,Improving Word Representations via Global Context and Multiple Word Prototypes,"The rapid growth of scientific papers makes it difficult to find relevant and appropriate citations. Context-aware citation recommendation aims to overcome this problem by providing a list of scientific papers given a short passage of text. In this paper, we propose a long–short-term memory (LSTM)-based model for context-aware citation recommendation, which first learns the distributed representations of the citation contexts and the scientific papers separately based on LSTM, and then measures the relevance based on the learned distributed representation of citation contexts and the scientific papers. Finally, the scientific papers with high relevance scores are selected as the recommendation list. In particular, we try to incorporate author information, venue information, and content information in scientific paper distributed vector representation. Furthermore, we integrate author information of the given context in citation context distributed vector representation. Thus, the proposed model makes personalized context-aware citation recommendation possible, which is a new issue that few papers addressed in the past. When conducting experiments on the ACL Anthology Network and DBLP data sets, the results demonstrate the proposed LSTM-based model for context-aware citation recommendation is able to achieve considerable improvement over previous context-aware citation recommendation approaches. The personalized recommendation approach is also competitive with the non-personalized recommendation approach."
52020530c72e189ca0d295e611063a0aaa9109c2,A LSTM Based Model for Personalized Context-Aware Citation Recommendation,2018,49576312,Libin Yang,1,IEEE Access,Journal,['Computer Science'],JournalArticle,6,ae5e6c6f5513613a161b2c85563f9708bf2e9178,Dynamic Pooling and Unfolding Recursive Autoencoders for Paraphrase Detection,"The rapid growth of scientific papers makes it difficult to find relevant and appropriate citations. Context-aware citation recommendation aims to overcome this problem by providing a list of scientific papers given a short passage of text. In this paper, we propose a long–short-term memory (LSTM)-based model for context-aware citation recommendation, which first learns the distributed representations of the citation contexts and the scientific papers separately based on LSTM, and then measures the relevance based on the learned distributed representation of citation contexts and the scientific papers. Finally, the scientific papers with high relevance scores are selected as the recommendation list. In particular, we try to incorporate author information, venue information, and content information in scientific paper distributed vector representation. Furthermore, we integrate author information of the given context in citation context distributed vector representation. Thus, the proposed model makes personalized context-aware citation recommendation possible, which is a new issue that few papers addressed in the past. When conducting experiments on the ACL Anthology Network and DBLP data sets, the results demonstrate the proposed LSTM-based model for context-aware citation recommendation is able to achieve considerable improvement over previous context-aware citation recommendation approaches. The personalized recommendation approach is also competitive with the non-personalized recommendation approach."
52020530c72e189ca0d295e611063a0aaa9109c2,A LSTM Based Model for Personalized Context-Aware Citation Recommendation,2018,49576312,Libin Yang,1,IEEE Access,Journal,['Computer Science'],JournalArticle,6,c81d2f308b80f8a008d329a22b63dc09503ae045,Recommending citations with translation model,"The rapid growth of scientific papers makes it difficult to find relevant and appropriate citations. Context-aware citation recommendation aims to overcome this problem by providing a list of scientific papers given a short passage of text. In this paper, we propose a long–short-term memory (LSTM)-based model for context-aware citation recommendation, which first learns the distributed representations of the citation contexts and the scientific papers separately based on LSTM, and then measures the relevance based on the learned distributed representation of citation contexts and the scientific papers. Finally, the scientific papers with high relevance scores are selected as the recommendation list. In particular, we try to incorporate author information, venue information, and content information in scientific paper distributed vector representation. Furthermore, we integrate author information of the given context in citation context distributed vector representation. Thus, the proposed model makes personalized context-aware citation recommendation possible, which is a new issue that few papers addressed in the past. When conducting experiments on the ACL Anthology Network and DBLP data sets, the results demonstrate the proposed LSTM-based model for context-aware citation recommendation is able to achieve considerable improvement over previous context-aware citation recommendation approaches. The personalized recommendation approach is also competitive with the non-personalized recommendation approach."
52020530c72e189ca0d295e611063a0aaa9109c2,A LSTM Based Model for Personalized Context-Aware Citation Recommendation,2018,49576312,Libin Yang,1,IEEE Access,Journal,['Computer Science'],JournalArticle,6,1954a67069a6744cc6c85f258c430431118a9916,Citation recommendation without author supervision,"The rapid growth of scientific papers makes it difficult to find relevant and appropriate citations. Context-aware citation recommendation aims to overcome this problem by providing a list of scientific papers given a short passage of text. In this paper, we propose a long–short-term memory (LSTM)-based model for context-aware citation recommendation, which first learns the distributed representations of the citation contexts and the scientific papers separately based on LSTM, and then measures the relevance based on the learned distributed representation of citation contexts and the scientific papers. Finally, the scientific papers with high relevance scores are selected as the recommendation list. In particular, we try to incorporate author information, venue information, and content information in scientific paper distributed vector representation. Furthermore, we integrate author information of the given context in citation context distributed vector representation. Thus, the proposed model makes personalized context-aware citation recommendation possible, which is a new issue that few papers addressed in the past. When conducting experiments on the ACL Anthology Network and DBLP data sets, the results demonstrate the proposed LSTM-based model for context-aware citation recommendation is able to achieve considerable improvement over previous context-aware citation recommendation approaches. The personalized recommendation approach is also competitive with the non-personalized recommendation approach."
